AS,diff
28164.0,5109.0
28164.0,146.0
28164.0,3213.0
28164.0,4471.0
28164.0,5109.0
28164.0,4471.0
28164.0,5109.0
28164.0,3073.0
28164.0,5109.0
28164.0,4017.0
28164.0,3073.0
5772.0,2929.0
5772.0,3097.0
5772.0,3097.0
5772.0,4695.0
5772.0,1738.0
5772.0,1632.0
5772.0,2929.0
5772.0,3097.0
5772.0,3883.0
5772.0,2929.0
5772.0,1611.0
5772.0,1632.0
5772.0,6177.0
5772.0,2504.0
5772.0,6177.0
5772.0,1255.0
5772.0,958.0
5772.0,1152.0
5772.0,8.0
5772.0,3883.0
31972.0,0.0
31972.0,1573.0
31972.0,0.0
31972.0,1105.0
31972.0,1076.0
31972.0,623.0
31972.0,1723.0
31972.0,1723.0
31972.0,1722.0
31972.0,312.0
31972.0,231.0
31972.0,33.0
31972.0,256.0
31972.0,623.0
31972.0,1637.0
31972.0,1825.0
31972.0,312.0
31972.0,0.0
31972.0,312.0
31972.0,1839.0
31651.0,2403.0
31651.0,675.0
31651.0,234.0
31651.0,233.0
31651.0,699.0
31651.0,234.0
31651.0,327.0
31651.0,292.0
31651.0,292.0
31651.0,1058.0
31651.0,369.0
31651.0,369.0
31651.0,944.0
31651.0,1058.0
31651.0,944.0
31651.0,2403.0
30386.0,10766.0
30386.0,1256.0
30386.0,1553.0
30386.0,4850.0
30386.0,4850.0
30386.0,4387.0
30386.0,6727.0
30386.0,10.0
30386.0,1468.0
30386.0,3865.0
30386.0,1185.0
30386.0,4228.0
30386.0,7868.0
30386.0,5073.0
30386.0,1026.0
30386.0,6727.0
30386.0,4636.0
43408.0,1314.0
43408.0,2050.0
43408.0,3321.0
43408.0,2290.0
43408.0,2824.0
43408.0,4.0
43408.0,1862.0
43408.0,546.0
43408.0,2824.0
43408.0,2824.0
43408.0,754.0
43408.0,1862.0
43408.0,1757.0
43408.0,1862.0
43408.0,1717.0
43408.0,2824.0
43408.0,1253.0
43408.0,1253.0
43408.0,546.0
43408.0,472.0
51060.0,450.0
51060.0,450.0
51060.0,1661.0
51060.0,569.0
51060.0,264.0
51060.0,313.0
51060.0,3744.0
51060.0,965.0
51060.0,1016.0
51060.0,313.0
51060.0,3744.0
51060.0,1553.0
51060.0,129.0
51060.0,450.0
51060.0,130.0
201486.0,4232.0
201486.0,2365.0
201486.0,1665.0
201486.0,1751.0
201486.0,2365.0
201486.0,5377.0
201486.0,6210.0
201486.0,5594.0
201486.0,3455.0
201486.0,3900.0
201486.0,4232.0
201486.0,2866.0
201486.0,4024.0
201486.0,5594.0
201486.0,4995.0
201486.0,3900.0
201486.0,3900.0
201486.0,6210.0
201486.0,3396.0
201486.0,3748.0
132801.0,7405.0
132801.0,5533.0
132801.0,9276.0
132801.0,11370.0
132801.0,11604.0
132801.0,7405.0
132801.0,6947.0
132801.0,8571.0
132801.0,21.0
132801.0,11372.0
132801.0,6841.0
132801.0,9449.0
132801.0,8676.0
132801.0,9449.0
132801.0,6629.0
132801.0,13363.0
132801.0,6629.0
132801.0,11370.0
132801.0,10802.0
132801.0,13968.0
40464.0,0.0
40464.0,1775.0
40464.0,3270.0
40464.0,2172.0
40464.0,2.0
40464.0,0.0
40464.0,8453.0
40464.0,5275.0
40464.0,1551.0
40464.0,4634.0
40464.0,1809.0
40464.0,1551.0
40464.0,3097.0
40464.0,1551.0
40464.0,7.0
40464.0,3097.0
40464.0,2172.0
40464.0,4634.0
40464.0,1809.0
40464.0,1637.0
61928.0,3358.0
61928.0,582.0
61928.0,2354.0
61928.0,5259.0
61928.0,1546.0
61928.0,1953.0
61928.0,1546.0
61928.0,1325.0
61928.0,2866.0
61928.0,1431.0
61928.0,606.0
61928.0,3739.0
61928.0,2354.0
61928.0,3739.0
61928.0,3358.0
61928.0,3819.0
61928.0,5259.0
61928.0,2866.0
61928.0,5259.0
61928.0,1510.0
43873.0,9664.0
43873.0,5969.0
43873.0,5969.0
43873.0,23.0
43873.0,6062.0
43873.0,5969.0
43873.0,23.0
43873.0,9664.0
43873.0,3205.0
43873.0,10064.0
43873.0,5969.0
43873.0,5316.0
43873.0,4669.0
43873.0,3913.0
43873.0,10093.0
43873.0,9207.0
43873.0,7812.0
43873.0,9664.0
43873.0,7812.0
43873.0,7137.0
59491.0,2468.0
59491.0,4181.0
59491.0,1308.0
59491.0,1719.0
59491.0,1920.0
59491.0,1722.0
59491.0,1722.0
59491.0,2552.0
59491.0,1146.0
59491.0,1146.0
59491.0,2118.0
59491.0,2306.0
59491.0,203.0
59491.0,1308.0
59491.0,1343.0
59491.0,1722.0
59491.0,1829.0
59491.0,1722.0
29818.0,1229.0
29818.0,955.0
29818.0,1827.0
29818.0,532.0
29818.0,0.0
29818.0,955.0
29818.0,4.0
29818.0,1005.0
29818.0,1827.0
29818.0,955.0
29818.0,2760.0
29818.0,153.0
29818.0,1229.0
29818.0,955.0
29818.0,1293.0
29818.0,153.0
29818.0,283.0
29818.0,532.0
29818.0,1293.0
29818.0,396.0
393581.0,13.0
393581.0,10269.0
393581.0,3291.0
393581.0,7180.0
393581.0,0.0
393581.0,0.0
393581.0,9527.0
393581.0,5181.0
393581.0,9527.0
393581.0,2365.0
393581.0,5368.0
393581.0,7497.0
393581.0,6647.0
393581.0,13.0
393581.0,1725.0
393581.0,1830.0
393581.0,1830.0
393581.0,1830.0
393581.0,13.0
393581.0,6839.0
3565.0,2505.0
3565.0,1606.0
3565.0,492.0
3565.0,811.0
3565.0,1518.0
3565.0,1677.0
3565.0,3625.0
3565.0,526.0
3565.0,2505.0
3565.0,3625.0
3565.0,2514.0
3565.0,811.0
3565.0,3515.0
3565.0,0.0
3565.0,2505.0
3565.0,1115.0
3565.0,414.0
22992.0,0.0
22992.0,354.0
22992.0,0.0
22992.0,0.0
22992.0,0.0
22992.0,354.0
22992.0,518.0
22992.0,4.0
22992.0,354.0
22992.0,1174.0
22992.0,192.0
22992.0,0.0
22992.0,1174.0
22992.0,1309.0
22992.0,217.0
22992.0,454.0
22992.0,4.0
22992.0,983.0
22992.0,518.0
22992.0,192.0
15691.0,542.0
15691.0,293.0
15691.0,1302.0
15691.0,855.0
15691.0,542.0
15691.0,589.0
15691.0,293.0
15691.0,1270.0
15691.0,1124.0
15691.0,181.0
15691.0,1129.0
15691.0,2018.0
15691.0,1302.0
15691.0,386.0
15691.0,293.0
15691.0,293.0
15691.0,542.0
15691.0,1270.0
15691.0,855.0
15691.0,320.0
36750.0,3809.0
36750.0,3323.0
36750.0,5588.0
36750.0,2939.0
36750.0,4884.0
36750.0,8839.0
36750.0,3809.0
36750.0,1826.0
36750.0,8839.0
36750.0,9.0
36750.0,3486.0
36750.0,5588.0
36750.0,3855.0
36750.0,3855.0
36750.0,7975.0
36750.0,2642.0
36750.0,3855.0
36750.0,5827.0
16274.0,1005.0
16274.0,5410.0
16274.0,4396.0
16274.0,2335.0
16274.0,1194.0
16274.0,7.0
16274.0,3272.0
16274.0,2335.0
16274.0,2144.0
16274.0,5410.0
16274.0,3551.0
16274.0,1378.0
16274.0,791.0
16274.0,493.0
16274.0,2591.0
16274.0,791.0
16274.0,318.0
16274.0,493.0
16274.0,2144.0
16274.0,4396.0
53872.0,0.0
53872.0,9014.0
53872.0,35.0
53872.0,722.0
53872.0,1072.0
53872.0,303.0
53872.0,1144.0
53872.0,1072.0
53872.0,1097.0
53872.0,521.0
53872.0,722.0
53872.0,197.0
53872.0,177.0
53872.0,171.0
53872.0,177.0
53872.0,185.0
53872.0,521.0
53872.0,197.0
53872.0,160.0
37298.0,2053.0
37298.0,562.0
37298.0,569.0
37298.0,2772.0
37298.0,2772.0
37298.0,822.0
37298.0,822.0
37298.0,712.0
37298.0,1117.0
37298.0,510.0
37298.0,2772.0
37298.0,1263.0
37298.0,1117.0
37298.0,2305.0
37298.0,1695.0
37298.0,1670.0
37298.0,1263.0
37298.0,291.0
37298.0,291.0
37298.0,712.0
54113.0,0.0
54113.0,316.0
54113.0,0.0
54113.0,11.0
54113.0,1.0
54113.0,0.0
54113.0,59.0
54113.0,79.0
54113.0,316.0
54113.0,59.0
54113.0,0.0
54113.0,316.0
54113.0,92.0
54113.0,0.0
54113.0,316.0
54113.0,33.0
54113.0,34.0
54113.0,0.0
54113.0,33.0
54113.0,30.0
8538.0,2447.0
8538.0,3841.0
8538.0,5050.0
8538.0,3773.0
8538.0,2678.0
8538.0,4178.0
8538.0,3039.0
8538.0,2064.0
8538.0,2447.0
8538.0,2447.0
8538.0,7.0
8538.0,2506.0
8538.0,3642.0
8538.0,2506.0
8538.0,2506.0
8538.0,2382.0
8538.0,2447.0
8538.0,2010.0
8538.0,2064.0
8538.0,2382.0
41587.0,1781.0
41587.0,476.0
41587.0,1781.0
41587.0,6.0
41587.0,6.0
41587.0,6.0
41587.0,2321.0
41587.0,3454.0
41587.0,1781.0
41587.0,476.0
41587.0,0.0
41587.0,3454.0
41587.0,6.0
41587.0,1152.0
41587.0,2414.0
41587.0,2094.0
41587.0,853.0
41587.0,1783.0
41587.0,966.0
41587.0,1781.0
59524.0,3920.0
59524.0,52.0
59524.0,216.0
59524.0,666.0
59524.0,546.0
59524.0,476.0
59524.0,1289.0
59524.0,1330.0
59524.0,959.0
59524.0,497.0
59524.0,2135.0
59524.0,2034.0
59524.0,717.0
59524.0,1248.0
59524.0,1880.0
59524.0,1408.0
59524.0,2034.0
59524.0,666.0
59524.0,2597.0
59524.0,0.0
22505.0,1758.0
22505.0,5527.0
22505.0,2878.0
22505.0,3215.0
22505.0,1758.0
22505.0,3541.0
22505.0,3965.0
22505.0,3965.0
22505.0,3541.0
22505.0,2164.0
22505.0,2825.0
22505.0,3760.0
22505.0,2539.0
22505.0,3541.0
22505.0,1425.0
22505.0,2264.0
22505.0,4731.0
22505.0,5527.0
22505.0,7.0
21680.0,243.0
21680.0,211.0
21680.0,546.0
21680.0,700.0
21680.0,1163.0
21680.0,195.0
21680.0,0.0
21680.0,590.0
21680.0,474.0
21680.0,530.0
21680.0,1299.0
21680.0,590.0
21680.0,34.0
21680.0,0.0
21680.0,1299.0
21680.0,157.0
21680.0,1211.0
21680.0,0.0
21680.0,4.0
21680.0,211.0
47892.0,234.0
47892.0,557.0
47892.0,1100.0
47892.0,292.0
47892.0,234.0
47892.0,0.0
47892.0,195.0
47892.0,234.0
47892.0,233.0
47892.0,195.0
47892.0,369.0
47892.0,675.0
47892.0,232.0
47892.0,234.0
47892.0,557.0
47892.0,234.0
47892.0,944.0
47892.0,612.0
47892.0,369.0
22964.0,1820.0
22964.0,411.0
22964.0,174.0
22964.0,326.0
22964.0,0.0
22964.0,985.0
22964.0,308.0
22964.0,411.0
22964.0,3396.0
22964.0,1129.0
22964.0,1096.0
22964.0,985.0
22964.0,411.0
22964.0,411.0
22964.0,326.0
22964.0,0.0
22964.0,411.0
22964.0,618.0
22964.0,308.0
22964.0,2292.0
24786.0,220.0
24786.0,727.0
24786.0,651.0
24786.0,727.0
24786.0,87.0
24786.0,207.0
24786.0,207.0
24786.0,39.0
24786.0,231.0
24786.0,168.0
24786.0,168.0
24786.0,207.0
24786.0,345.0
24786.0,567.0
24786.0,114.0
24786.0,39.0
24786.0,2.0
24786.0,168.0
24786.0,217.0
6859.0,1600.0
6859.0,0.0
6859.0,1600.0
6859.0,307.0
6859.0,1600.0
6859.0,1600.0
6859.0,307.0
6859.0,720.0
6859.0,1600.0
6859.0,0.0
6859.0,1111.0
6859.0,256.0
6859.0,415.0
6859.0,1111.0
6859.0,1600.0
6859.0,61.0
6859.0,460.0
6859.0,720.0
6859.0,275.0
32032.0,2008.0
32032.0,3494.0
32032.0,3494.0
32032.0,545.0
32032.0,3494.0
32032.0,1497.0
32032.0,397.0
32032.0,3439.0
32032.0,397.0
32032.0,397.0
32032.0,1598.0
32032.0,5972.0
32032.0,1598.0
32032.0,2985.0
32032.0,3494.0
32032.0,905.0
32032.0,2985.0
32032.0,2985.0
32032.0,3494.0
7496.0,1037.0
7496.0,168.0
7496.0,1073.0
7496.0,977.0
7496.0,1375.0
7496.0,793.0
7496.0,1073.0
7496.0,977.0
7496.0,2398.0
7496.0,977.0
7496.0,1073.0
7496.0,1165.0
7496.0,1165.0
7496.0,2040.0
7496.0,3997.0
7496.0,2652.0
7496.0,1165.0
7496.0,1923.0
7496.0,1165.0
7496.0,1073.0
45168.0,1313.0
45168.0,3056.0
45168.0,6.0
45168.0,700.0
45168.0,615.0
45168.0,265.0
45168.0,2214.0
45168.0,1993.0
45168.0,1484.0
45168.0,740.0
45168.0,1993.0
45168.0,2214.0
45168.0,2328.0
45168.0,3349.0
45168.0,701.0
45168.0,4130.0
45168.0,1900.0
45168.0,3349.0
45168.0,1280.0
45168.0,1419.0
10702.0,2280.0
10702.0,7.0
10702.0,5314.0
10702.0,3626.0
10702.0,2706.0
10702.0,1177.0
10702.0,729.0
10702.0,2631.0
10702.0,1423.0
10702.0,1759.0
10702.0,2280.0
10702.0,3266.0
10702.0,2939.0
10702.0,1759.0
10702.0,3112.0
10702.0,1483.0
10702.0,3807.0
10702.0,1612.0
10702.0,809.0
10702.0,855.0
32190.0,1590.0
32190.0,5549.0
32190.0,2551.0
32190.0,1181.0
32190.0,5.0
32190.0,2891.0
32190.0,608.0
32190.0,2922.0
32190.0,608.0
32190.0,1621.0
32190.0,2891.0
32190.0,2922.0
32190.0,725.0
32190.0,2551.0
32190.0,5.0
32190.0,0.0
32190.0,5.0
32190.0,608.0
32190.0,2153.0
32190.0,608.0
25875.0,3271.0
25875.0,3347.0
25875.0,4711.0
25875.0,3347.0
25875.0,2780.0
25875.0,5940.0
25875.0,4280.0
25875.0,2891.0
25875.0,2622.0
25875.0,1842.0
25875.0,3635.0
25875.0,4691.0
25875.0,2622.0
25875.0,2891.0
25875.0,2891.0
25875.0,1700.0
25875.0,3635.0
25875.0,2481.0
25875.0,2023.0
19993.0,662.0
19993.0,88.0
19993.0,1389.0
19993.0,0.0
19993.0,1720.0
19993.0,88.0
19993.0,2272.0
19993.0,0.0
19993.0,662.0
19993.0,1575.0
19993.0,117.0
19993.0,117.0
19993.0,172.0
19993.0,172.0
19993.0,654.0
19993.0,1575.0
19993.0,575.0
19993.0,466.0
19993.0,654.0
19993.0,1449.0
263720.0,3545.0
263720.0,4885.0
263720.0,3384.0
263720.0,2200.0
263720.0,4862.0
263720.0,2893.0
263720.0,6068.0
263720.0,2602.0
263720.0,3296.0
263720.0,2845.0
263720.0,5360.0
263720.0,1223.0
263720.0,2684.0
263720.0,2671.0
263720.0,2163.0
263720.0,3545.0
263720.0,2893.0
263720.0,2671.0
263720.0,1240.0
263720.0,7400.0
38197.0,274.0
38197.0,1159.0
38197.0,292.0
38197.0,1268.0
38197.0,1159.0
38197.0,1177.0
38197.0,1134.0
38197.0,1970.0
38197.0,1159.0
38197.0,2361.0
38197.0,3.0
38197.0,2124.0
38197.0,274.0
38197.0,3.0
38197.0,1177.0
38197.0,1134.0
38197.0,1680.0
38197.0,400.0
38197.0,386.0
38197.0,302.0
44549.0,5062.0
44549.0,3323.0
44549.0,2260.0
44549.0,2503.0
44549.0,6916.0
44549.0,2503.0
44549.0,3323.0
44549.0,2710.0
44549.0,5062.0
44549.0,1821.0
44549.0,5444.0
44549.0,2710.0
44549.0,6916.0
44549.0,5104.0
44549.0,2484.0
44549.0,4658.0
11303.0,5778.0
11303.0,772.0
11303.0,1407.0
11303.0,3059.0
11303.0,786.0
11303.0,3436.0
11303.0,3935.0
11303.0,3935.0
11303.0,3059.0
11303.0,619.0
11303.0,0.0
11303.0,5395.0
11303.0,3935.0
11303.0,3439.0
11303.0,2435.0
11303.0,2062.0
11303.0,2389.0
11303.0,786.0
11303.0,3935.0
11303.0,2435.0
9959.0,1317.0
9959.0,624.0
9959.0,1132.0
9959.0,6007.0
9959.0,2584.0
9959.0,2584.0
9959.0,1110.0
9959.0,1674.0
9959.0,1317.0
9959.0,1557.0
9959.0,6007.0
9959.0,606.0
9959.0,606.0
9959.0,1290.0
9959.0,1110.0
9959.0,3151.0
9959.0,1674.0
9959.0,1557.0
9959.0,1110.0
9959.0,1317.0
33401.0,6482.0
33401.0,3641.0
33401.0,5927.0
33401.0,2726.0
33401.0,2726.0
33401.0,6732.0
33401.0,4196.0
33401.0,7960.0
33401.0,3354.0
33401.0,3181.0
33401.0,6732.0
33401.0,6482.0
33401.0,9582.0
33401.0,6482.0
33401.0,11.0
33401.0,9582.0
33401.0,5059.0
33401.0,9582.0
33401.0,5927.0
33401.0,3641.0
3364.0,0.0
3364.0,4935.0
3364.0,1481.0
3364.0,2892.0
3364.0,1424.0
3364.0,1481.0
3364.0,1481.0
3364.0,2204.0
3364.0,352.0
3364.0,4935.0
3364.0,2846.0
3364.0,2618.0
3364.0,1490.0
3364.0,0.0
3364.0,2846.0
3364.0,941.0
3364.0,998.0
14391.0,4250.0
14391.0,1144.0
14391.0,4324.0
14391.0,1709.0
14391.0,3911.0
14391.0,6252.0
14391.0,724.0
14391.0,6810.0
14391.0,3561.0
14391.0,4324.0
14391.0,0.0
14391.0,4250.0
14391.0,1430.0
14391.0,2946.0
14391.0,4324.0
14391.0,0.0
14391.0,6252.0
32139.0,2678.0
32139.0,6.0
32139.0,1801.0
32139.0,6197.0
32139.0,3726.0
32139.0,251.0
32139.0,1501.0
32139.0,1270.0
32139.0,0.0
32139.0,6197.0
32139.0,872.0
32139.0,1801.0
32139.0,4002.0
32139.0,0.0
32139.0,2678.0
32139.0,929.0
32139.0,10305.0
32139.0,3153.0
32139.0,251.0
32139.0,6.0
16983.0,0.0
16983.0,2946.0
16983.0,1709.0
16983.0,2147.0
16983.0,6252.0
16983.0,1709.0
16983.0,3911.0
16983.0,1709.0
16983.0,2147.0
16983.0,1957.0
16983.0,0.0
16983.0,1144.0
16983.0,728.0
16983.0,1430.0
10897.0,1327.0
10897.0,1097.0
10897.0,1052.0
10897.0,1052.0
10897.0,998.0
10897.0,3837.0
10897.0,4013.0
10897.0,1327.0
10897.0,1209.0
10897.0,728.0
10897.0,3837.0
10897.0,2.0
10897.0,1209.0
10897.0,858.0
10897.0,5234.0
10897.0,4013.0
10897.0,1430.0
10897.0,3344.0
10897.0,3344.0
10897.0,3837.0
13010.0,2200.0
13010.0,1429.0
13010.0,1105.0
13010.0,2385.0
13010.0,795.0
13010.0,795.0
13010.0,1429.0
13010.0,1270.0
13010.0,2385.0
13010.0,2385.0
13010.0,1769.0
13010.0,618.0
13010.0,590.0
13010.0,1429.0
13010.0,1429.0
13010.0,620.0
13010.0,620.0
13010.0,546.0
13010.0,0.0
13010.0,1105.0
20955.0,1561.0
20955.0,1561.0
20955.0,2.0
20955.0,402.0
20955.0,647.0
20955.0,1724.0
20955.0,2148.0
20955.0,647.0
20955.0,2.0
20955.0,2579.0
20955.0,1561.0
20955.0,2148.0
20955.0,402.0
20955.0,3708.0
20955.0,4098.0
20955.0,1724.0
20955.0,3708.0
20955.0,647.0
20955.0,2227.0
20955.0,2148.0
16908.0,0.0
16908.0,176.0
16908.0,1211.0
16908.0,254.0
16908.0,1012.0
16908.0,1189.0
16908.0,393.0
16908.0,760.0
16908.0,1028.0
16908.0,467.0
16908.0,1064.0
16908.0,1189.0
16908.0,1173.0
16908.0,697.0
16908.0,1416.0
16908.0,1416.0
16908.0,393.0
16908.0,254.0
1301.0,2283.0
1301.0,566.0
1301.0,3229.0
1301.0,1707.0
1301.0,594.0
1301.0,2077.0
1301.0,1166.0
1301.0,594.0
1301.0,2047.0
1301.0,882.0
1301.0,538.0
1301.0,2047.0
1301.0,45.0
1301.0,1382.0
1301.0,1373.0
1301.0,882.0
1301.0,2666.0
1301.0,875.0
1301.0,2047.0
1301.0,1243.0
50779.0,2780.0
50779.0,2780.0
50779.0,2024.0
50779.0,2119.0
50779.0,2867.0
50779.0,1127.0
50779.0,1963.0
50779.0,541.0
50779.0,2119.0
50779.0,2709.0
50779.0,617.0
50779.0,1127.0
50779.0,510.0
50779.0,2780.0
50779.0,2386.0
50779.0,1316.0
50779.0,859.0
50779.0,1406.0
50779.0,617.0
50779.0,510.0
19934.0,1796.0
19934.0,1620.0
19934.0,3575.0
19934.0,551.0
19934.0,551.0
19934.0,1819.0
19934.0,668.0
19934.0,2986.0
19934.0,5777.0
19934.0,2314.0
19934.0,1819.0
19934.0,3575.0
19934.0,736.0
19934.0,3031.0
19934.0,407.0
19934.0,3376.0
19934.0,407.0
19934.0,2314.0
19934.0,3031.0
19934.0,1796.0
27326.0,5896.0
27326.0,3206.0
27326.0,3672.0
27326.0,5896.0
27326.0,5912.0
27326.0,4672.0
27326.0,2746.0
27326.0,4672.0
27326.0,2515.0
27326.0,2875.0
27326.0,5896.0
27326.0,3672.0
27326.0,5912.0
27326.0,1868.0
27326.0,4784.0
27326.0,2875.0
27326.0,5896.0
27326.0,3206.0
12152.0,2402.0
12152.0,465.0
12152.0,1.0
12152.0,2402.0
12152.0,0.0
12152.0,761.0
12152.0,1559.0
12152.0,761.0
12152.0,868.0
12152.0,916.0
12152.0,1.0
12152.0,1.0
12152.0,5531.0
12152.0,5457.0
12152.0,2372.0
12152.0,1479.0
12152.0,1559.0
12152.0,350.0
12152.0,0.0
9455.0,2806.0
9455.0,4468.0
9455.0,4468.0
9455.0,1270.0
9455.0,2837.0
9455.0,1548.0
9455.0,6.0
9455.0,1548.0
9455.0,1495.0
9455.0,2934.0
9455.0,1378.0
9455.0,2214.0
9455.0,2214.0
9455.0,3015.0
9455.0,2837.0
9455.0,2806.0
9455.0,2837.0
9455.0,3015.0
9455.0,3015.0
9455.0,1511.0
23162.0,6180.0
23162.0,4329.0
23162.0,8353.0
23162.0,8353.0
23162.0,5340.0
23162.0,4717.0
23162.0,5340.0
23162.0,5786.0
23162.0,2118.0
23162.0,11.0
23162.0,3498.0
23162.0,4832.0
23162.0,3444.0
23162.0,8353.0
23162.0,2214.0
23162.0,3198.0
23162.0,5340.0
23162.0,4329.0
23162.0,4329.0
23162.0,2214.0
1929.0,2383.0
1929.0,2114.0
1929.0,2383.0
1929.0,2322.0
1929.0,2114.0
1929.0,2114.0
1929.0,9.0
1929.0,6775.0
1929.0,9.0
1929.0,4945.0
1929.0,2383.0
1929.0,2114.0
1929.0,2322.0
1929.0,2785.0
1929.0,3170.0
1929.0,2395.0
1929.0,3537.0
1929.0,3697.0
1929.0,3216.0
1929.0,2114.0
11085.0,1842.0
11085.0,9.0
11085.0,3871.0
11085.0,4819.0
11085.0,1842.0
11085.0,2545.0
11085.0,2864.0
11085.0,6639.0
11085.0,2864.0
11085.0,7981.0
11085.0,3871.0
11085.0,2545.0
11085.0,4090.0
11085.0,2864.0
11085.0,0.0
11085.0,1842.0
11085.0,5060.0
11085.0,7923.0
11085.0,0.0
46107.0,675.0
46107.0,214.0
46107.0,4.0
46107.0,1907.0
46107.0,703.0
46107.0,557.0
46107.0,228.0
46107.0,254.0
46107.0,1217.0
46107.0,675.0
46107.0,191.0
46107.0,559.0
46107.0,388.0
46107.0,59.0
46107.0,362.0
46107.0,674.0
46107.0,10497.0
46107.0,1246.0
46107.0,228.0
46107.0,228.0
35834.0,0.0
35834.0,22.0
35834.0,0.0
35834.0,0.0
35834.0,92.0
35834.0,152.0
35834.0,0.0
35834.0,107.0
35834.0,169.0
35834.0,169.0
35834.0,57.0
35834.0,169.0
35834.0,0.0
35834.0,92.0
35834.0,109.0
35834.0,107.0
35834.0,109.0
35834.0,29.0
35834.0,109.0
14332.0,7096.0
14332.0,0.0
14332.0,133.0
14332.0,254.0
14332.0,121.0
14332.0,133.0
14332.0,283.0
14332.0,511.0
14332.0,401.0
14332.0,78.0
14332.0,31.0
14332.0,254.0
14332.0,82.0
14332.0,7029.0
14332.0,511.0
14332.0,283.0
14332.0,401.0
14332.0,314.0
14332.0,63.0
14925.0,4.0
14925.0,4.0
14925.0,273.0
14925.0,1403.0
14925.0,603.0
14925.0,566.0
14925.0,8608.0
14925.0,0.0
14925.0,0.0
14925.0,228.0
14925.0,948.0
14925.0,217.0
14925.0,250.0
14925.0,256.0
14925.0,948.0
14925.0,390.0
14925.0,61.0
14925.0,396.0
14925.0,250.0
53755.0,211.0
53755.0,1.0
53755.0,294.0
53755.0,701.0
53755.0,299.0
53755.0,1.0
53755.0,498.0
53755.0,2182.0
53755.0,184.0
53755.0,498.0
53755.0,1765.0
53755.0,813.0
53755.0,1.0
53755.0,227.0
53755.0,244.0
53755.0,1830.0
53755.0,184.0
53755.0,1839.0
53755.0,813.0
53755.0,836.0
38755.0,626.0
38755.0,1611.0
38755.0,622.0
38755.0,626.0
38755.0,760.0
38755.0,1012.0
38755.0,2696.0
38755.0,1168.0
38755.0,2444.0
38755.0,497.0
38755.0,2682.0
38755.0,760.0
38755.0,1620.0
38755.0,626.0
38755.0,2451.0
38755.0,2451.0
38755.0,2682.0
38755.0,626.0
38755.0,784.0
38755.0,7.0
48447.0,659.0
48447.0,2182.0
48447.0,612.0
48447.0,1180.0
48447.0,2030.0
48447.0,1425.0
48447.0,1342.0
48447.0,1180.0
48447.0,5826.0
48447.0,2614.0
48447.0,598.0
48447.0,659.0
48447.0,443.0
48447.0,646.0
48447.0,1180.0
48447.0,1239.0
48447.0,646.0
48447.0,486.0
48447.0,1589.0
48447.0,4585.0
32353.0,4190.0
32353.0,2484.0
32353.0,1718.0
32353.0,2090.0
32353.0,1581.0
32353.0,1565.0
32353.0,1565.0
32353.0,2248.0
32353.0,7.0
32353.0,980.0
32353.0,2248.0
32353.0,5105.0
32353.0,6311.0
32353.0,2075.0
32353.0,2557.0
32353.0,4190.0
32353.0,4147.0
32353.0,5966.0
32353.0,3335.0
32353.0,5966.0
22611.0,793.0
22611.0,975.0
22611.0,322.0
22611.0,284.0
22611.0,833.0
22611.0,811.0
22611.0,322.0
22611.0,729.0
22611.0,975.0
22611.0,512.0
22611.0,811.0
22611.0,284.0
22611.0,729.0
22611.0,251.0
22611.0,1240.0
22611.0,811.0
22611.0,2667.0
22611.0,301.0
22611.0,811.0
1358.0,5280.0
1358.0,5280.0
1358.0,605.0
1358.0,1650.0
1358.0,2815.0
1358.0,2406.0
1358.0,1650.0
1358.0,1650.0
1358.0,2500.0
1358.0,1525.0
1358.0,1994.0
1358.0,1636.0
1358.0,1994.0
1358.0,2815.0
1358.0,1650.0
1358.0,1994.0
1358.0,2828.0
1358.0,2020.0
1358.0,640.0
1358.0,605.0
9064.0,4.0
9064.0,2131.0
9064.0,4027.0
9064.0,737.0
9064.0,993.0
9064.0,384.0
9064.0,3781.0
9064.0,1103.0
9064.0,2596.0
9064.0,2820.0
9064.0,2797.0
9064.0,2740.0
9064.0,844.0
9064.0,2797.0
9064.0,2429.0
9064.0,395.0
9064.0,2131.0
9064.0,2740.0
9064.0,4118.0
9064.0,993.0
12812.0,9834.0
12812.0,4797.0
12812.0,5056.0
12812.0,9983.0
12812.0,5056.0
12812.0,10184.0
12812.0,5056.0
12812.0,12141.0
12812.0,3660.0
12812.0,7164.0
12812.0,3660.0
12812.0,10556.0
12812.0,9834.0
12812.0,23.0
12812.0,5437.0
12812.0,2909.0
12812.0,4755.0
12812.0,3025.0
12812.0,9983.0
12812.0,3659.0
35339.0,3101.0
35339.0,272.0
35339.0,716.0
35339.0,608.0
35339.0,1138.0
35339.0,3101.0
35339.0,1157.0
35339.0,130.0
35339.0,151.0
35339.0,3.0
35339.0,151.0
35339.0,635.0
35339.0,167.0
35339.0,1138.0
35339.0,14.0
35339.0,608.0
35339.0,3.0
35339.0,1840.0
35339.0,259.0
35339.0,1840.0
29705.0,1235.0
29705.0,603.0
29705.0,566.0
29705.0,256.0
29705.0,1085.0
29705.0,793.0
29705.0,228.0
29705.0,1308.0
29705.0,256.0
29705.0,1403.0
29705.0,228.0
29705.0,793.0
29705.0,793.0
29705.0,603.0
29705.0,9397.0
29705.0,4.0
