AS,Prefix-based LB Index,FRIEND-based LB Index,FRIEND Message Overhead,Prefix-based Message Overhead
11928.0,0.61602616345079,0.6387134679551099,10.0,370814.0
18501.0,0.2,0.2269939604966087,11.0,123596.0
6289.0,0.9877123136919576,0.9915389080134683,1900.0,19202682.0
23380.0,0.5089564980876535,0.9870628173407787,14.0,618282.0
199225.0,0.5,0.5783494940736835,5.0,123919.0
8520.0,0.6252872912318145,0.6260318423593627,17.0,1041800.0
44266.0,0.6231616965677719,0.955532187598351,36.0,760520.0
26228.0,0.5591814907972404,0.9999999866385473,16.0,969043.0
46800.0,0.9999999999999349,0.9999999999999999,564.0,25803090.0
20129.0,0.33333333333333337,0.9999999793640433,45.0,123622.0
21596.0,0.5,0.9999722167107404,25.0,123890.0
48060.0,0.5,0.6285553827212268,4.0,124450.0
199581.0,0.5009418188290893,0.5584569440503274,19.0,371838.0
3278.0,0.7697664194344026,0.651045787139447,64.0,546128.0
25714.0,0.9282422278994866,0.9999999998291609,114.0,247112.0
2637.0,0.8383037431447354,0.492816292112498,225.0,9527749.0
47998.0,0.6525821046721093,0.6549911121664257,263.0,1853730.0
23368.0,0.5,0.9999999999551209,125.0,123581.0
7792.0,0.9999999999921951,0.999999999617375,275.0,13223124.0
7203.0,0.9999999998803872,0.9110732444177759,461.0,11741897.0
15572.0,0.6124878353928396,0.6572832389505086,68.0,247129.0
12630.0,0.5086700477836695,0.8537628268277684,11.0,2122064.0
53434.0,0.9999999999998084,0.6814559628413008,860.0,22283100.0
40561.0,0.26748087794857117,0.2727750492629071,32.0,625163.0
60781.0,0.7702169410280456,0.9110123576188306,1584.0,12508997.0
3976.0,0.5,0.5667247875207303,8.0,133894.0
42418.0,0.5809335723972859,0.9999935237703617,16.0,1489216.0
23943.0,0.5006975418531044,0.5006480782745374,6.0,421646.0
7448.0,0.9295981905199334,0.9150201412763982,73.0,1910379.0
52096.0,0.5,0.5,1.0,124738.0
792.0,0.44259493185171217,0.9999999997845582,474.0,4211327.0
10040.0,0.5,0.9987184641739415,6.0,132066.0
45673.0,0.9999999999985728,0.9993985909997559,252.0,26742679.0
15244.0,0.5131385555675693,0.9954990250736486,72.0,1857315.0
33631.0,0.7853220689887258,0.7457756701592936,892.0,8537094.0
23454.0,0.5001483465521869,0.9165891656861194,36.0,247187.0
46109.0,0.3333333333333333,0.9999999840387597,85.0,123793.0
19428.0,0.48103021409905783,0.46579274633145223,4.0,1253412.0
33004.0,0.7325549929128518,0.41378107194347147,822.0,8577485.0
45577.0,0.9097744313228764,0.9010917515017566,21.0,1971872.0
47944.0,0.508297401325637,0.5124189220877787,1.0,625601.0
4468.0,0.999589990056708,0.9999999968327687,45.0,1423654.0
27676.0,0.25,0.8829830079584824,38.0,134742.0
26404.0,0.5006770487840713,0.9944832511739514,8.0,247561.0
393535.0,0.5,0.999998830976512,44.0,123552.0
22209.0,0.5,0.9987392234781379,19.0,123552.0
26651.0,0.3709616824396212,0.5108415140021445,228.0,2348605.0
60618.0,0.556603203325824,0.7733256236993932,65.0,885853.0
62738.0,0.3333333333333333,0.8703009588822058,7.0,123622.0
16839.0,0.04778395076884932,0.06436573251048425,34.0,785088.0
12551.0,0.9999999999999767,0.9999999999999909,736.0,9878068.0
16394.0,0.5,0.9996028604488129,173.0,123591.0
23689.0,0.5,0.9999999999999997,258.0,139814.0
25850.0,0.9999634771260056,0.9992887704645355,134.0,901614.0
22244.0,0.6157240614311517,0.9871393614772837,39.0,1112666.0
37942.0,0.6422842202213597,0.9909967979543572,7.0,578516.0
36004.0,0.5001881792005667,0.5034385671273289,14.0,405941.0
17516.0,0.9999999944222204,0.9430571314488675,4.0,6803060.0
