Number of selected Tier 1 AS,c1,FlowSpec block rate,FlowSpec bandwidth saving,c4,FRIEND block rate,FRIEND bandwidth saving
867,0.0558120688533939,0.0558120688533939,0.016537505027673448,0.1455605968894914,0.1455605968894914,0.10126300821989202
867,0.049999249636073495,0.049999249636073495,0.014183704106547023,0.10688183769128028,0.10688183769128028,0.07511344130793154
867,0.049989244783720105,0.049989244783720105,0.014250267670501861,0.16410959315267906,0.16410959315267906,0.1006398599615914
867,0.04629745426531868,0.04629745426531868,0.013444423672835834,0.2584903678283968,0.2584903678283968,0.15983327951598375
867,0.048523533913948265,0.048523533913948265,0.013897622406145374,0.1803074491128197,0.1803074491128197,0.11658962288200404
867,0.011365512273452625,0.011365512273452625,0.0032177110064977366,0.07408593167686328,0.07408593167686328,0.06317590342334993
867,0.07216500002501212,0.07216500002501212,0.020587968706627467,0.13771179021825586,0.13771179021825586,0.0896582881550846
867,0.01405681755651491,0.01405681755651491,0.006152172804677011,0.08352550987228806,0.08352550987228806,0.07762302929363313
1301,0.15153349374446606,0.15153349374446606,0.04399001829789886,0.2589155740534159,0.2589155740534159,0.14144615715799075
1301,0.06286048733635813,0.06286048733635813,0.025386210295542225,0.2465945983802144,0.2465945983802144,0.19657636681905474
1301,0.0,0.0,0.0,0.13422009674692226,0.13422009674692226,0.11611518045807062
1301,0.1428842988849592,0.1428842988849592,0.04321108297502309,0.23064186130273182,0.23064186130273182,0.1374169371696606
1301,0.13507551162313722,0.13507551162313722,0.04177500948884848,0.29713411004337104,0.29713411004337104,0.17386969403420519
1301,0.05000425206225019,0.05000425206225019,0.015030619239419226,0.15566049534024,0.15566049534024,0.10317777286812484
1301,0.09157941601676814,0.09157941601676814,0.027536071786679356,0.21177771219041236,0.21177771219041236,0.1288132424669873
1301,0.09363541317539006,0.09363541317539006,0.02656452700214703,0.16924708483614553,0.16924708483614553,0.10068517983492237
1301,0.05340089943622657,0.05340089943622657,0.016201854715816068,0.3078843238970901,0.3078843238970901,0.202310747041462
1301,0.1127746957274278,0.1127746957274278,0.034954368552539895,0.2089413365482259,0.2089413365482259,0.1344343230060672
1301,0.3140573177991326,0.3140573177991326,0.0898055777434102,0.41245504069473693,0.41245504069473693,0.19391665675294437
1301,0.0999884944197936,0.0999884944197936,0.029347450473875925,0.24702480703141022,0.24702480703141022,0.17754202002005404
1301,0.04289080203898891,0.04289080203898891,0.012590427309755669,0.15586059238730784,0.15586059238730784,0.11280824595095257
1301,0.05000425206225019,0.05000425206225019,0.014182287860505429,0.277604638249551,0.277604638249551,0.23720846575233823
1301,0.020339864834444707,0.020339864834444707,0.006654940149442282,0.12071354606984387,0.12071354606984387,0.09725503192218578
1301,0.09718213333466731,0.09718213333466731,0.030835925063589446,0.21399878941286524,0.21399878941286524,0.12385496507537261
1301,0.011365512273452625,0.011365512273452625,0.0032191272525393293,0.17117301891417339,0.17117301891417339,0.1573392702367397
1301,0.05694761959550382,0.05694761959550382,0.016363306764557592,0.13398498271661757,0.13398498271661757,0.08947417616967761
1301,0.0,0.0,0.0,0.08697718393420809,0.08697718393420809,0.07701404349574843
1301,0.05000425206225019,0.05000425206225019,0.01496547192150598,0.1694922037188036,0.1694922037188036,0.12676535069084482
1301,0.0,0.0,0.0,0.09741224493879531,0.09741224493879531,0.09531052610707953
1301,0.1500027513343972,0.1500027513343972,0.046533596188598654,0.2361545349494505,0.2361545349494505,0.13238643122992472
1301,0.06163489292306769,0.06163489292306769,0.019406819507939474,0.25551392425326286,0.25551392425326286,0.17656197775927215
1301,0.0014907230006553178,0.0014907230006553178,0.0004220413203945095,0.18058258255253798,0.18058258255253798,0.13948607263642698
1301,0.0198796416261887,0.0198796416261887,0.005628161769287855,0.17487481428492818,0.17487481428492818,0.15308769961987956
1301,0.1499927464820438,0.1499927464820438,0.04262900585192864,0.2541082424976113,0.2541082424976113,0.1627351676552064
1301,0.051544999324672464,0.051544999324672464,0.0145929992125672,0.12387507941351555,0.12387507941351555,0.08093704503095914
1301,0.013466531267664818,0.013466531267664818,0.003920169043127524,0.12478552097767417,0.12478552097767417,0.11629079496722806
1301,0.03863373736262087,0.03863373736262087,0.011511247826062327,0.14750153824604934,0.14750153824604934,0.10599185375276876
1301,0.10864269170547716,0.10864269170547716,0.04290800632212233,0.2632526775486111,0.2632526775486111,0.17808302600794232
1301,0.05425631431244153,0.05425631431244153,0.016177778533109,0.18547995777952306,0.18547995777952306,0.13023656973878758
1301,0.04175525129687899,0.04175525129687899,0.017262623000968712,0.43560626904048466,0.43560626904048466,0.3296199362122783
